cluster_id	member
CLS000827	Q15643
CLS000828	Q15650
CLS000829	Q15652
CLS000830	Q15723
CLS000830	Q9Z2U4
CLS000831	Q15QR9
CLS000831	Q1LTQ0
CLS000831	Q1QZX5
CLS000831	Q1R7W4
CLS000831	Q31X95
CLS000831	Q32CJ6
CLS000831	Q3KH79
CLS000831	Q47DJ8
CLS000831	Q47WN0
CLS000831	Q4KHE3
CLS000831	Q4QML2
CLS000831	Q4ZWP5
CLS000831	Q57KL5
CLS000831	Q5E7G7
CLS000831	Q5NEV8
CLS000831	Q5NYP9
CLS000831	Q5QUB6
CLS000831	Q65QA9
CLS000831	Q66EB5
CLS000831	Q6LMU0
CLS000831	Q7NRW7
CLS000831	Q87LQ9
CLS000831	Q88ME7
CLS000831	Q8Y093
CLS000831	Q8ZBQ3
CLS000831	Q9HY08
CLS000831	Q9JWT7
CLS000831	Q9JX94
CLS000831	Q9S6P8
CLS000832	Q15UM1
CLS000832	Q31GU1
CLS000832	Q480H5
CLS000832	Q48LT7
CLS000832	Q5E3Z7
CLS000832	Q6LSZ7
CLS000833	Q15XV2
CLS000834	Q162C5
CLS000834	Q2IQY5
CLS000835	Q16363
CLS000836	Q16666
CLS000837	Q166E0
CLS000837	Q98KC4
CLS000838	Q16825
CLS000838	Q62136
CLS000839	Q16960
CLS000839	Q66HC9
CLS000839	Q9GZS0
CLS000840	Q16992
CLS000841	Q16HE8
CLS000842	Q17298
CLS000843	Q17307
CLS000843	Q9NIW4
CLS000844	Q17336
CLS000845	Q17430
CLS000846	Q17635
CLS000847	Q17768
CLS000848	Q17771
CLS000849	Q17800
CLS000850	Q17865
CLS000851	Q17BU3
CLS000851	Q28WQ1
CLS000851	Q60575
CLS000852	Q17PR1
CLS000853	Q17Q32
CLS000854	Q17RP2
CLS000855	Q17XL1
CLS000856	Q17ZF3
CLS000856	Q2K7T4
CLS000857	Q18007
CLS000858	Q18164
CLS000859	Q18192
CLS000860	Q18237
CLS000861	Q18297
CLS000862	Q18406
CLS000863	Q18411
CLS000863	Q617Y0
CLS000864	Q18452
CLS000865	Q18486
CLS000866	Q18508
CLS000867	Q18563
CLS000868	Q18600
CLS000869	Q18673
CLS000869	Q9W436
CLS000870	Q18695
CLS000871	Q18775
CLS000872	Q187T6
CLS000872	Q1G938
CLS000872	Q1IN52
CLS000872	Q1MRT4
CLS000872	Q24X61
CLS000872	Q2YXR9
CLS000872	Q31F87
CLS000872	Q3YSJ8
CLS000872	Q4L5Z9
CLS000872	Q5FHE8
CLS000872	Q5HGD6
CLS000872	Q5HPP5
CLS000872	Q65JE2
CLS000872	Q6HF46
CLS000872	Q895H2
CLS000872	Q92BV3
CLS000872	Q9KAC0
CLS000873	Q18892
CLS000873	Q61WP7
CLS000874	Q18919
CLS000875	Q18990
CLS000876	Q189Q7
CLS000877	Q18B68
CLS000877	Q2A3D3
CLS000878	Q18CN0
CLS000879	Q18CW0
CLS000880	Q18E75
CLS000881	Q18ER3
CLS000882	Q18GW3
CLS000882	Q3ITY7
CLS000882	Q9HN97
CLS000883	Q18JG3
CLS000884	Q19040
CLS000885	Q19124
CLS000886	Q19131
CLS000887	Q19204
CLS000888	Q19238
CLS000889	Q19329
CLS000890	Q19345
CLS000891	Q19426
CLS000892	Q19493
CLS000893	Q19537
CLS000894	Q19617
CLS000895	Q19642
CLS000896	Q19673
CLS000897	Q19753
CLS000898	Q19787
CLS000899	Q19842
CLS000899	Q612F5
CLS000900	Q19848
CLS000901	Q19954
CLS000902	Q19969
CLS000903	Q19AZ8
CLS000904	Q1ACN4
CLS000905	Q1ACN5
CLS000906	Q1AVJ6
CLS000906	Q2YSH6
CLS000906	Q4L4H8
CLS000906	Q5KV94
CLS000906	Q6GIN8
CLS000906	Q99VM2
CLS000907	Q1AVV0
CLS000907	Q5FUC2
CLS000908	Q1AWG4
CLS000909	Q1AZ75
CLS000909	Q1D0P7
CLS000910	Q1B6R7
CLS000911	Q1B9I0
CLS000911	Q5YTJ9
CLS000911	Q8FT23
CLS000911	Q9CCT0
CLS000912	Q1B9T4
CLS000912	Q1MRV8
CLS000912	Q2IJC0
CLS000912	Q30Y11
CLS000912	Q3A4P3
CLS000912	Q728R5
CLS000912	Q74D04
CLS000912	Q83GK5
CLS000912	Q8NPZ0
CLS000913	Q1BA76
CLS000913	Q2J735
CLS000913	Q53597
CLS000913	Q6NGP1
CLS000913	Q9CCF8
CLS000914	Q1BB26
CLS000914	Q5YNY7
CLS000914	Q73V97
CLS000915	Q1BBA2
CLS000916	Q1BE13
CLS000916	Q5YPA6
CLS000916	Q73SM1
CLS000916	Q7U1S4
CLS000917	Q1BES7
CLS000918	Q1BGA7
CLS000919	Q1BGC0
CLS000919	Q1BQ82
CLS000919	Q399X3
CLS000920	Q1BHQ1
CLS000920	Q2SXA6
CLS000920	Q39EX8
CLS000920	Q62J26
CLS000921	Q1BKI8
CLS000921	Q2NS49
CLS000921	Q492E3
CLS000921	Q6D2L3
CLS000921	Q88NF9
CLS000921	Q8D1V2
CLS000921	Q8FFQ5
CLS000921	Q8UH73
CLS000921	Q8XRL7
CLS000922	Q1BYN6
CLS000922	Q63RF6
CLS000923	Q1BZ33
CLS000923	Q1H4G7
CLS000923	Q1LRB3
CLS000923	Q475R4
CLS000923	Q5F6T1
CLS000923	Q7P0M1
CLS000924	Q1BZN5
CLS000924	Q2T2K1
CLS000924	Q3JXS0
CLS000924	Q62FV6
CLS000925	Q1C259
CLS000925	Q7CLB2
CLS000926	Q1C7J2
CLS000926	Q1CIX8
CLS000926	Q1RGD6
CLS000926	Q32K30
CLS000926	Q66AF7
CLS000926	Q6D4W6
CLS000926	Q87FK5
CLS000926	Q8FL88
CLS000927	Q1CBU1
CLS000927	Q8ZAA1
CLS000928	Q1CDL4
CLS000928	Q664I3
CLS000929	Q1CE35
CLS000929	Q57GV4
CLS000929	Q5PJ05
CLS000929	Q66FN0
CLS000929	Q83P94
CLS000929	Q8FAZ0
CLS000929	Q8X5T7
CLS000929	Q8Z1R2
CLS000929	Q8ZJ73
CLS000930	Q1CHK2
CLS000930	Q668V1
CLS000931	Q1C6T8
CLS000931	Q1CI76
CLS000932	Q1C744
CLS000932	Q1CIH9
CLS000933	Q17ZG3
CLS000933	Q1CRK7
CLS000934	Q1CS51
CLS000935	Q1CSQ2
CLS000936	Q1CT48
CLS000937	Q1CV33
CLS000938	Q1CW46
CLS000939	Q1CW50
CLS000940	Q1D098
CLS000941	Q1D3G4
CLS000942	Q1D513
CLS000943	Q1D568
CLS000944	Q1D5J6
CLS000944	Q39VR6
CLS000944	Q3ACA5
CLS000944	Q3BVY0
CLS000944	Q4US90
CLS000944	Q9PCR2
CLS000945	Q1D6K1
CLS000946	Q1D7R9
CLS000947	Q1D9W9
CLS000948	Q1DB00
CLS000949	Q1DHE5
CLS000950	Q1DHH9
CLS000951	Q1DHP3
CLS000952	Q1DKI1
CLS000953	Q1DLC7
CLS000953	Q2H0D3
CLS000953	Q4WA15
CLS000953	Q5BAE9
CLS000953	Q7S8J1
CLS000954	Q1DM35
CLS000955	Q1DQC1
CLS000955	Q4WG58
CLS000956	Q1DS65
CLS000957	Q1DW80
CLS000958	Q1DXS8
CLS000959	Q1DXU0
CLS000959	Q2UKG6
CLS000959	Q7RWT1
CLS000960	Q1DY54
CLS000960	Q6BRJ9
CLS000960	Q7SH49
CLS000961	Q1DZE0
CLS000961	Q4X180
CLS000961	Q5B0L1
CLS000961	Q75EN3
CLS000962	Q1E145
CLS000963	Q1E4N0
CLS000963	Q2UBI2
CLS000964	Q1E5A9
CLS000964	Q4WCL2
CLS000964	Q5BDG8
CLS000964	Q7SDN3
CLS000965	Q1E6Q0
CLS000966	Q1E702
CLS000967	Q1E736
CLS000968	A1CI53
CLS000968	A1CWM3
CLS000968	A2QJ14
CLS000968	A6QWA0
CLS000968	B0Y6V2
CLS000968	Q0CQS4
CLS000968	Q1E7G6
CLS000968	Q2UJS0
CLS000968	Q4WQ14
CLS000968	Q5B1G6
CLS000969	Q1E878
CLS000969	Q4WHP5
CLS000969	Q7S6J4
CLS000970	Q1E9Q9
CLS000971	Q1ECZ4
CLS000972	Q1ERI1
CLS000973	Q1G7W2
CLS000973	Q5FMX8
CLS000974	Q1G8B5
CLS000974	Q5FI54
CLS000975	Q1G939
CLS000975	Q5FLX4
CLS000975	Q74KW0
CLS000976	Q1GAB0
CLS000977	Q1GCG7
CLS000977	Q28VQ6
CLS000977	Q2K3R7
CLS000977	Q57AV4
CLS000977	Q5LWK0
CLS000977	Q6G5U2
CLS000977	Q8FYD8
CLS000978	Q1GCU3
CLS000979	Q1GE74
CLS000979	Q3J5C7
CLS000980	Q1GR67
CLS000981	Q1GS43
CLS000982	Q1GZC1
CLS000983	Q1GZD7
CLS000983	Q1IFL1
CLS000983	Q21UG7
CLS000983	Q7W7Q0
CLS000984	Q1H4F2
CLS000984	Q1LQS4
CLS000985	Q1HDT3
CLS000985	Q9SIT5
CLS000986	Q1I447
CLS000986	Q88DD1
CLS000986	Q9HUL8
CLS000987	Q1IGK1
CLS000987	Q4KK03
CLS000987	Q88AZ4
CLS000988	Q1IGL1
CLS000989	Q1II25
CLS000990	Q1IIT3
CLS000991	Q1ILN0
CLS000992	Q1ILY2
CLS000993	Q1ILZ0
CLS000993	Q2JTX6
CLS000993	Q3AK67
CLS000993	Q7U763
CLS000993	Q7V1T1
CLS000994	Q1INB1
CLS000995	Q1IPU7
CLS000996	Q1ISC5
CLS000996	Q47LJ0
CLS000997	Q1IVE9
CLS000998	Q1IVP4
CLS000999	Q1IYT4
CLS000999	Q21ZD5
CLS000999	Q2JH03
CLS000999	Q2YBU4
CLS000999	Q3IKH4
CLS000999	Q711G1
CLS000999	Q742E4
CLS000999	Q7NJY9
CLS000999	Q829V7
CLS000999	Q82M90
CLS000999	Q9Z523
CLS001000	Q1IZB2
CLS001000	Q72IF0
CLS001000	Q9RUN0
CLS001001	Q1C820
CLS001001	Q1CJH0
CLS001001	Q1IZB4
CLS001001	Q1RAR8
CLS001001	Q2NTJ3
CLS001001	Q32H95
CLS001001	Q3IIN7
CLS001001	Q3Z2M4
CLS001001	Q57N96
CLS001001	Q5E6A2
CLS001001	Q5QYV2
CLS001001	Q65UP5
CLS001001	Q66AU4
CLS001001	Q6D497
CLS001001	Q7UAE6
CLS001001	Q7VNF0
CLS001001	Q8FGQ9
CLS001001	Q8XCI7
CLS001001	Q8Z5W1
CLS001001	Q8ZEV0
CLS001002	Q1IZH7
CLS001002	Q2RLX5
CLS001003	Q1IZP0
CLS001004	Q1J0W5
CLS001005	Q1GB50
CLS001005	Q1J219
CLS001005	Q1J5I5
CLS001005	Q1JAJ3
CLS001005	Q24W62
CLS001005	Q2FHF2
CLS001005	Q2FZ08
CLS001005	Q2LRA0
CLS001005	Q2SRU2
CLS001005	Q39WF6
CLS001005	Q3A218
CLS001005	Q3ACX1
CLS001005	Q3K374
CLS001005	Q3Z646
CLS001005	Q5FL81
CLS001005	Q5HGE5
CLS001005	Q5L0F4
CLS001005	Q5M171
CLS001005	Q5M5Q8
CLS001005	Q636P8
CLS001005	Q67NH9
CLS001005	Q6G9S7
CLS001005	Q6GHE9
CLS001005	Q6HF37
CLS001005	Q71ZS1
CLS001005	Q732U7
CLS001005	Q73R54
CLS001005	Q7UNE3
CLS001005	Q81WQ4
CLS001005	Q895I4
CLS001005	Q8CSS7
CLS001005	Q8EQR7
CLS001005	Q9KAB2
CLS001006	Q1J4M0
CLS001006	Q1JJW3
CLS001006	Q48R90
CLS001006	Q5M1Y0
CLS001006	Q5M6H0
CLS001006	Q5X9U8
CLS001006	Q720A2
CLS001006	Q8DRA5
CLS001006	Q8Y7G1
CLS001007	Q1J501
CLS001007	Q1JA07
CLS001007	Q1JK54
CLS001007	Q8DVS2
CLS001007	Q8E3H8
CLS001007	Q8L376
CLS001007	Q99Y58
CLS001008	Q1J5B4
CLS001008	Q1JFG4
CLS001008	Q1JKH1
CLS001008	Q39VA6
CLS001008	Q3A4A7
CLS001008	Q3K302
CLS001008	Q5X1C3
CLS001008	Q609C0
CLS001008	Q74IS8
CLS001008	Q87WQ5
CLS001008	Q88DV7
CLS001008	Q8DVP9
CLS001008	Q8NZU7
CLS001008	Q9HV55
CLS001009	Q1GAN1
CLS001009	Q1JEG8
CLS001009	Q1WU48
CLS001009	Q3JYM1
CLS001009	Q5M1Z3
CLS001009	Q5M6I4
CLS001009	Q74KR5
CLS001009	Q831N1
CLS001009	Q8DN69
CLS001009	Q8E2R1
CLS001009	Q9KEL8
CLS001010	Q1J489
CLS001010	Q1JJH0
CLS001010	Q5X9F3
CLS001011	Q1JP63
CLS001011	Q2XWK0
CLS001011	Q5R5T8
CLS001011	Q8BFT9
CLS001012	Q1JPJ0
CLS001013	Q1JPJ8
CLS001013	Q8C1A5
CLS001014	Q1JPM5
CLS001015	Q1JPY8
CLS001015	Q8R326
CLS001016	Q1JPZ3
CLS001016	Q28923
CLS001016	Q6P6U0
CLS001016	Q9WUD9
CLS001017	Q1JQ19
CLS001018	Q1JQD7
CLS001018	Q9NZB8
CLS001019	Q1JU68
CLS001020	Q1K722
CLS001021	Q1K8F7
CLS001022	Q1KVQ9
CLS001023	Q1KVV9
CLS001024	Q19V92
CLS001024	Q1KVW2
CLS001024	Q1XDK8
CLS001024	Q2JJM9
CLS001024	Q32RS2
CLS001024	Q85AC2
CLS001024	Q85FN8
CLS001024	Q8DGC6
CLS001024	Q8MA01
CLS001024	Q8YRK5
CLS001024	Q95666
CLS001024	Q9MUR9
CLS001025	Q1L8G6
CLS001025	Q9P2G1
CLS001026	Q1L8H0
CLS001027	Q1L8I0
CLS001028	Q1L8T5
CLS001029	Q1L8U8
CLS001030	Q1L981
CLS001031	Q1LJ30
CLS001031	Q2KXE5
CLS001031	Q7VWY7
CLS001031	Q8XVT3
CLS001032	Q1H0D2
CLS001032	Q1LM83
CLS001032	Q2P2A9
CLS001032	Q2SWN8
CLS001032	Q3BSE3
CLS001032	Q472B7
CLS001032	Q62JM7
CLS001032	Q63V22
CLS001032	Q6LQK3
CLS001032	Q87A39
CLS001032	Q8P8F8
CLS001032	Q8PJY5
CLS001032	Q8XYL0
CLS001033	Q1H372
CLS001033	Q1LPK6
CLS001033	Q1QAW5
CLS001033	Q3ARD7
CLS001033	Q43990
CLS001033	Q47WT5
CLS001033	Q493E1
CLS001033	Q4FSV2
CLS001033	Q62IZ9
CLS001033	Q6YPY6
CLS001033	Q7MNP6
CLS001033	Q8DEQ9
CLS001033	Q8Y0L5
CLS001034	Q1LRA4
CLS001035	Q1LRV9
CLS001036	Q1LTQ4
CLS001036	Q1R804
CLS001036	Q3YYG6
CLS001036	Q5PF17
CLS001036	Q66E68
CLS001036	Q88EI8
CLS001036	Q8X3W8
CLS001036	Q8Z4D5
CLS001036	Q8ZBT8
CLS001036	Q8ZMK6
CLS001037	Q1LU99
CLS001038	Q1LUC3
CLS001038	Q9JHD1
CLS001039	Q1LUD1
CLS001040	Q1LUE5
CLS001041	Q1LUS8
CLS001041	Q96S59
CLS001042	Q1LV19
CLS001043	Q1LVC2
CLS001043	Q62315
CLS001043	Q92833
CLS001044	Q1LVK9
CLS001045	Q1LVW0
CLS001046	Q1LW89
CLS001047	Q1LWB0
CLS001048	Q1LWG4
CLS001048	Q4V8A1
CLS001049	Q1LWM5
CLS001050	Q1LX29
CLS001051	Q1LX78
CLS001052	Q1LXE6
CLS001052	Q8VE09
CLS001053	Q1LXK4
CLS001054	Q1LY77
CLS001055	Q1LYL8
CLS001056	Q1LYM3
CLS001057	Q1LYM6
CLS001058	Q1LZ08
CLS001058	Q28YY2
CLS001059	Q1LZ53
CLS001060	Q1LZF8
CLS001060	Q96S66
CLS001061	Q1M5X4
CLS001061	Q28P50
CLS001062	Q1M901
CLS001062	Q89QG3
CLS001063	Q16AA1
CLS001063	Q1GJX6
CLS001063	Q1MM58
CLS001063	Q68XS4
CLS001064	Q1MP42
CLS001064	Q3A1W0
CLS001064	Q9X1B6
CLS001065	Q1MPF3
CLS001066	Q1MQH2
CLS001066	Q72DX8
CLS001067	Q1MQY8
CLS001067	Q72ER1
CLS001068	Q1MRM1
CLS001069	Q1MS17
CLS001070	Q1MTN9
CLS001071	Q1MTQ7
CLS001072	Q1MTR3
CLS001073	Q1MX18
CLS001074	Q1MX30
CLS001075	Q1PDV6
CLS001076	Q1PDX5
CLS001077	Q1PEB4
CLS001078	Q1PEH6
CLS001079	Q1PEU4
CLS001080	Q1PFA6
CLS001081	Q1PFB9
CLS001082	Q1PFN9
CLS001082	Q9C9R6
CLS001083	Q1PFW3
CLS001084	Q1PS67
CLS001085	Q1PSW8
CLS001085	Q2Q1W2
CLS001086	Q1Q0T2
CLS001087	Q1Q845
CLS001087	Q4FQ04
CLS001088	Q1Q8I7
CLS001088	Q2Y676
CLS001088	Q478Y7
CLS001088	Q5WV09
CLS001088	Q5X3M1
CLS001088	Q72CN5
CLS001088	Q82XC1
CLS001088	Q83A98
CLS001089	Q1QAX7
CLS001090	Q1GJP8
CLS001090	Q1QC36
CLS001090	Q21P94
CLS001090	Q21SZ2
CLS001090	Q2IZ49
CLS001090	Q2K517
CLS001090	Q3J154
CLS001090	Q5M1G6
CLS001090	Q5M607
CLS001090	Q8DMV6
CLS001090	Q8G2P8
CLS001090	Q93T81
CLS001091	Q1QDJ5
CLS001091	Q4FUG5
CLS001092	Q1QE46
CLS001092	Q4FV41
CLS001093	Q1QH37
CLS001093	Q6N1Y7
CLS001094	Q1QMM1
CLS001094	Q3SRI8
CLS001095	Q1BX19
CLS001095	Q1I6Z8
CLS001095	Q1QMV7
CLS001095	Q221G2
CLS001095	Q2A3A9
CLS001095	Q2G8V0
CLS001095	Q2P1N1
CLS001095	Q2SBT9
CLS001095	Q3BUQ7
CLS001095	Q3JT87
CLS001095	Q48G25
CLS001095	Q4FMX6
CLS001095	Q4QM86
CLS001095	Q56648
CLS001095	Q5E7G5
CLS001095	Q5FQ21
CLS001095	Q5LRU1
CLS001095	Q5NFW7
CLS001095	Q5X4B7
CLS001095	Q5ZUJ9
CLS001095	Q62KZ3
CLS001095	Q63TF9
CLS001095	Q65VQ5
CLS001095	Q6FCT2
CLS001095	Q7N7A5
CLS001095	Q7VXE1
CLS001095	Q7WHL6
CLS001095	Q885J0
CLS001095	Q8P9X0
CLS001095	Q9RNN8
CLS001096	Q1QNT2
CLS001096	Q3STR7
CLS001097	Q16CP0
CLS001097	Q1GCG4
CLS001097	Q1MKN4
CLS001097	Q1QQ40
CLS001097	Q28W25
CLS001097	Q2GC13
CLS001097	Q2IRL7
CLS001097	Q2RR29
CLS001097	Q38854
CLS001097	Q3SUZ1
CLS001097	Q5FUB1
CLS001097	Q5NM38
CLS001097	Q6G0D4
CLS001097	Q6G4D1
CLS001097	Q6NB76
CLS001097	Q6YU51
CLS001097	Q89RW1
CLS001097	Q8YFM2
CLS001098	Q1QQC7
CLS001098	Q3SV33
CLS001099	Q1QQX2
CLS001099	Q3SVN4
CLS001099	Q6NCG2
CLS001099	Q89XV1
CLS001100	Q13YU3
CLS001100	Q1B860
CLS001100	Q1QHK3
CLS001100	Q1QSR0
CLS001100	Q2J0A5
CLS001100	Q7VT71
CLS001100	Q7WR61
CLS001100	Q89UE3
CLS001100	Q8FDN6
CLS001101	Q1QX15
CLS001102	Q1QX69
CLS001103	Q1QZ19
CLS001104	Q1IDB9
CLS001104	Q1QZP3
CLS001104	Q48LF6
CLS001104	Q7NWN9
CLS001104	Q88M24
CLS001105	Q180F3
CLS001105	Q1QZP4
CLS001105	Q2P334
CLS001105	Q2YBB7
CLS001105	Q32DE2
CLS001105	Q3JAI1
CLS001105	Q3YZD1
CLS001105	Q47YI0
CLS001105	Q4UTB0
CLS001105	Q57LT1
CLS001105	Q5H057
CLS001105	Q5L3B9
CLS001105	Q5WJ30
CLS001105	Q63GS3
CLS001105	Q6LTU5
CLS001105	Q7CJF3
CLS001105	Q81IP2
CLS001105	Q87A88
CLS001105	Q87RJ4
CLS001105	Q88XQ0
CLS001105	Q8DFK5
CLS001105	Q8PM07
CLS001105	Q8XBL5
CLS001105	Q8Y6D0
CLS001105	Q8Z4W4
CLS001105	Q9KTD1
CLS001106	Q1R584
CLS001106	Q31VA6
CLS001106	Q83PS8
CLS001106	Q8FCI4
CLS001106	Q8ZLC8
CLS001107	Q1LT91
CLS001107	Q1QD95
CLS001107	Q1QST4
CLS001107	Q1R9D1
CLS001107	Q3KA61
CLS001107	Q48H52
CLS001107	Q5PN53
CLS001107	Q669A2
CLS001107	Q6FE69
CLS001107	Q7CJ92
CLS001107	Q7VRV4
CLS001107	Q89AU4
CLS001107	Q8EI31
CLS001107	Q8K9Y5
CLS001107	Q8XCW9
CLS001108	Q1CGI0
CLS001108	Q1RDT3
CLS001108	Q32E44
CLS001108	Q3Z3J7
CLS001108	Q5PGG1
CLS001108	Q7ZAM1
CLS001108	Q87QW2
CLS001108	Q8DAP8
CLS001108	Q8FJA2
CLS001108	Q9KRC8
CLS001109	Q1RGG1
CLS001109	Q3Z5X2
CLS001109	Q5PIL0
CLS001109	Q8FLA5
CLS001110	Q1RH18
CLS001111	Q1RH20
CLS001112	Q1RH76
CLS001112	Q92GB7
CLS001113	Q1RH78
CLS001113	Q42368
CLS001113	Q42736
CLS001113	Q68WP2
CLS001113	Q6AVA8
CLS001113	Q75KR1
CLS001114	Q1RHI4
CLS001114	Q92J42
CLS001114	Q9ZDY3
CLS001115	Q1RHT8
CLS001115	Q4UKX5
CLS001116	Q1RHU3
CLS001117	Q1RI78
CLS001118	Q1RID2
CLS001119	Q1RJ48
CLS001119	Q2WAI1
CLS001119	Q5P7X5
CLS001119	Q67LA3
CLS001120	Q1RJR4
CLS001121	Q1RK03
CLS001121	Q92IW1
CLS001121	Q9ZDU7
CLS001122	Q1RK40
CLS001122	Q92GM7
CLS001123	Q1RKF9
CLS001124	Q1RLU1
CLS001125	Q1RMA6
CLS001126	Q1RMH9
CLS001126	Q6NWJ4
CLS001126	Q6P2Y3
CLS001126	Q99543
CLS001127	Q1RMI8
CLS001127	Q4V909
CLS001127	Q9JIG7
CLS001128	Q1RMT1
CLS001128	Q4G005
CLS001128	Q5ZKK7
CLS001128	Q7ZVV1
CLS001129	Q1RMU5
CLS001130	Q1SGF1
CLS001130	Q9FK91
CLS001131	Q1W3E0
CLS001132	Q1W617
CLS001132	Q9ULL8
CLS001133	Q1WRR9
CLS001134	Q1WT15
CLS001134	Q82ZA2
CLS001134	Q88UZ7
CLS001135	Q1WTP1
CLS001136	Q1G9R4
CLS001136	Q1WUE6
CLS001136	Q2SSF7
CLS001136	Q38W39
CLS001136	Q6MTR6
CLS001137	Q1WUF9
CLS001137	Q2FHH4
CLS001137	Q2G1Z8
CLS001137	Q5HGG7
CLS001137	Q6GHH1
CLS001137	Q8CPG6
CLS001138	Q1X8D7
CLS001139	Q1XBU5
CLS001140	Q1XDB2
CLS001140	Q9T0P4
CLS001140	Q9ZNZ7
CLS001141	Q1XDE1
CLS001142	Q1XDF3
CLS001143	Q1XDF6
CLS001143	Q7U5G1
CLS001144	Q1XDF9
CLS001144	Q655S1
CLS001145	Q1XDM4
CLS001146	Q1XDN0
CLS001147	Q19V98
CLS001147	Q1XDN5
CLS001147	Q2L8Z9
CLS001147	Q2VEI4
CLS001147	Q31N17
CLS001147	Q32RG0
CLS001147	Q3V542
CLS001147	Q49L06
CLS001147	Q4G3A7
CLS001147	Q589C0
CLS001147	Q5MZ23
CLS001147	Q6ENI4
CLS001147	Q6L3A7
CLS001147	Q7YJX8
CLS001147	Q85BW1
CLS001147	Q85FM7
CLS001147	Q85X54
CLS001147	Q8MA12
CLS001147	Q8S8X9
CLS001147	Q8WI24
CLS001147	Q9BBS9
CLS001147	Q9MTM5
CLS001147	Q9TM35
CLS001147	Q9XPS7
CLS001148	Q1XDN7
CLS001149	Q1XDQ3
CLS001150	Q1XDS6
CLS001151	Q1XG89
CLS001152	Q1XH04
CLS001152	Q1XH05
CLS001153	Q1XHL7
CLS001153	Q49HM9
CLS001154	Q1ZXA7
CLS001155	Q1ZXA9
CLS001156	Q1ZXC2
CLS001157	Q1ZXC5
CLS001158	Q1ZXE1
CLS001159	Q1ZXE4
CLS001159	Q54LJ7
CLS001160	Q1ZXE6
CLS001161	Q1ZXE8
CLS001162	Q1ZXH0
CLS001163	Q1ZXH2
CLS001164	Q1ZXI5
CLS001165	Q1ZXI9
CLS001166	Q1ZXK2
CLS001167	Q1ZXN4
CLS001168	Q1ZXQ0
CLS001169	Q1ZXQ4
CLS001170	Q1ZXQ8
CLS001171	Q1ZXR2
CLS001172	Q1ZXS5
CLS001173	Q20026
CLS001174	Q20035
CLS001175	Q20059
CLS001176	Q20069
CLS001177	Q20144
CLS001178	Q20256
CLS001179	Q20318
CLS001180	A8WSQ9
CLS001180	Q20374
CLS001181	Q20402
CLS001182	Q20498
CLS001183	Q20502
CLS001184	Q20548
CLS001184	Q60MF5
CLS001185	Q20593
CLS001186	Q20619
CLS001187	Q20646
CLS001188	Q20709
CLS001189	Q20757
CLS001190	Q20762
CLS001191	Q20798
CLS001192	Q20799
CLS001193	Q20806
CLS001194	Q20822
CLS001195	Q20849
CLS001196	Q20898
CLS001197	Q208S2
CLS001197	Q7S2V0
CLS001198	Q20930
CLS001199	Q20977
CLS001200	Q20992
CLS001201	Q20EU8
CLS001202	Q20EX2
CLS001203	Q20EX8
CLS001204	Q20EZ8
CLS001205	Q20F02
CLS001206	Q20Z21
CLS001206	Q89QK7
CLS001207	Q21006
CLS001208	Q21017
CLS001209	Q21029
CLS001210	Q21049
CLS001211	Q21065
CLS001212	Q21106
CLS001213	Q21123
CLS001214	Q21219
CLS001215	Q21222
CLS001216	Q21338
CLS001217	Q21346
CLS001218	Q21360
CLS001219	Q21376
CLS001220	Q21388
CLS001221	Q21407
CLS001222	Q21415
CLS001223	Q21432
CLS001224	Q21433
CLS001224	Q21434
CLS001225	Q21443
CLS001226	Q21446
CLS001226	Q9GNL2
CLS001227	Q21489
CLS001228	Q21502
CLS001228	Q61SK8
CLS001229	Q21534
CLS001230	Q21540
CLS001231	Q21554
CLS001232	Q21629
CLS001233	Q21657
CLS001234	Q21706
CLS001235	Q21733
CLS001236	Q21770
CLS001237	Q21827
CLS001238	Q218E3
CLS001238	Q89R17
CLS001239	Q21926
CLS001240	Q21950
CLS001241	Q21955
CLS001242	Q21973
CLS001243	Q21988
CLS001244	Q219R0
CLS001244	Q6N9K2
CLS001244	Q9JPA3
CLS001245	Q21AX3
CLS001246	Q13E86
CLS001246	Q1QR12
CLS001246	Q21BR2
CLS001246	Q2J2Y8
CLS001247	Q21FG6
CLS001247	Q30Q82
CLS001248	Q21FJ6
CLS001249	Q21KP6
CLS001250	Q21M11
CLS001251	Q1IFX2
CLS001251	Q1R0I1
CLS001251	Q21M92
CLS001251	Q2NZX9
CLS001251	Q2S906
CLS001251	Q3K5Y2
CLS001251	Q3SLQ5
CLS001251	Q47UW0
CLS001251	Q4K527
CLS001251	Q4ZMN8
CLS001251	Q5WZL8
CLS001251	Q5X865
CLS001251	Q5ZYP9
CLS001251	Q6AP77
CLS001251	Q87A33
CLS001251	Q889X7
CLS001251	Q88QP1
CLS001251	Q8PC55
CLS001251	Q9HWC9
CLS001252	Q21MS7
CLS001253	Q21NS8
CLS001254	Q1BR97
CLS001254	Q1GXL9
CLS001254	Q1LHJ8
CLS001254	Q1MA19
CLS001254	Q1QRZ1
CLS001254	Q21QL5
CLS001254	Q2J358
CLS001254	Q2K2S1
CLS001254	Q2P915
CLS001254	Q2RFI9
CLS001254	Q2STD7
CLS001254	Q2Y5B4
CLS001254	Q2YR12
CLS001254	Q39KY9
CLS001254	Q3AG55
CLS001254	Q3SF55
